1734540200304-101-1400-04ROCKTON SCH DIST 140                                        81562471431050 E UNION ST               ROCKTON                       IL610721698411PK08148     175     -2      -2      -2      -2      0       0       -2      -2      -2      -2      A
1734740200314-016-0540-04SCHAUMBURG C C SCHOOL DIST 54                               8478856700524 E SCHAUMBURG RD           SCHAUMBURG                    IL601943510311PK081724    1827    -2      -2      -2      -2      3       5       -2      -2      -2      -2      A
1734990200334-049-1160-26ROUND LAKE AREA SCHS - DIST 116                             8472709000316 S ROSEDALE CT             ROUND LAKE                    IL600732999311KG12456     440     491     373     337     309     0       0       33      24      20      20      A
1735010200341-057-0010-26ROXANA COMM UNIT SCHOOL DIST 1                              6182547544401 CHAFFER AVE               ROXANA                        IL620841199311PK12160     149     147     153     143     119     1       1       5       8       12      14      A
1735160200313-058-1110-02SALEM SCHOOL DIST 111                                       61854877021300 HAWTHORN                 SALEM                         IL628812202611PK08115     99      -2      -2      -2      -2      0       0       -2      -2      -2      -2      A
1735370200316-019-4300-26SANDWICH C U SCHOOL DIST 430                                8157862187720 S WELLS ST                SANDWICH                      IL605482493311PK12210     224     208     200     169     178     0       0       4       3       10      11      A
1735460200314-016-1680-04COMM CONS SCHOOL DIST 168                                   708758161021899 S TORRENCE AVE          SAUK VILLAGE                  IL604114405311PK08177     181     -2      -2      -2      -2      2       12      -2      -2      -2      -2      A
1735640200314-016-0810-02SCHILLER PARK SCHOOL DIST 81                                84767118164050 N WAGNER AVE             SCHILLER PARK                 IL601762108311PK08134     139     -2      -2      -2      -2      0       0       -2      -2      -2      -2      A
1735670200322-085-0010-26SCHUYLER CO C U SCH DIST 1                                  2173224311740 MAPLE AVE                 RUSHVILLE                     IL626811494611PK1294      86      84      90      70      81      0       0       0       0       0       1       A
1736090200311-087-0040-26SHELBYVILLE C U SCHOOL DIST 4                               2177744626720 WEST MAIN STREET          SHELBYVILLE                   IL625651294611PK1298      97      95      100     87      101     0       0       1       4       6       7       A
1736180200349-081-2000-26SHERRARD COMM UNIT SCH DIST 200                             3095934075P O BOX 369                   SHERRARD                      IL612810369811PK12137     155     143     142     133     139     0       1       2       5       11      4       A
1736300200314-016-1590-02ELEM SCHOOL DISTRICT 159                                    70872013006202 VOLLMER RD               MATTESON                      IL604431058311PK08220     236     -2      -2      -2      -2      0       0       -2      -2      -2      -2      A
1736450200314-016-0680-02SKOKIE SCHOOL DIST 68                                       84767690009440 N KENTON AVE             SKOKIE                        IL600761337211KG08231     230     -2      -2      -2      -2      0       0       -2      -2      -2      -2      A
1736480200314-016-0690-02SKOKIE SCHOOL DIST 69                                       84767576665050 MADISON ST               SKOKIE                        IL600772578211PK08151     163     -2      -2      -2      -2      0       0       -2      -2      -2      -2      A
1736600200304-101-3200-26SOUTH BELOIT C U SCH DIST 320                               8153893478850 HAYES AVE                 SOUTH BELOIT                  IL610802119411PK1289      98      67      72      54      46      0       0       5       9       2       5       A
1736720200314-016-1500-02SOUTH HOLLAND SCHOOL DIST 150                               7083394240848 E 170TH ST                SOUTH HOLLAND                 IL604733413311PK08130     142     -2      -2      -2      -2      0       0       -2      -2      -2      -2      A
1736750200314-016-1510-02SOUTH HOLLAND SCHOOL DIST 151                               7083391516320 E 161ST PL                SOUTH HOLLAND                 IL604731470311PK08174     134     -2      -2      -2      -2      0       0       -2      -2      -2      -2      A
1736810200314-016-1110-02BURBANK SCHOOL DISTRICT 111                                 70849605007600 S CENTRAL AVE            BURBANK                       IL604591397311PK08420     401     -2      -2      -2      -2      0       1       -2      -2      -2      -2      A
1736900200345-079-1400-26SPARTA C U SCHOOL DIST 140                                  6184435331203B DEAN AVENUE              SPARTA                        IL622862099611PK12109     105     135     128     125     109     0       0       0       2       5       5       A
1737080200351-084-1860-25SPRINGFIELD SCHOOL DISTRICT 186                             21752530021900 W MONROE ST              SPRINGFIELD                   IL627041599211PK121153    1148    1219    1065    935     926     0       0       27      24      42      20      A
1737170200331-045-3030-26ST CHARLES C U SCHOOL DIST 303                              6305133030201 S 7TH STREET              SAINT CHARLES                 IL601741489311PK121035    991     1050    971     919     953     0       0       0       4       10      11      A
1737350200341-057-0020-26TRIAD COMM UNIT SCHOOL DIST 2                               6186678851PO BOX 360                    TROY                          IL622940360811PK12312     286     313     344     326     306     0       0       0       4       7       11      A
1737590200340-056-0060-26STAUNTON COMM UNIT SCH DIST 6                               6186352962801 N DENEEN ST               STAUNTON                      IL620882962311PK1281      110     113     101     92      100     0       0       0       4       1       5       A
1737680200314-016-1940-02STEGER SCHOOL DISTRICT 194                                  70875500223753 PARK AVE                 STEGER                        IL604751864311PK08185     165     -2      -2      -2      -2      0       0       -2      -2      -2      -2      A
1738130200311-070-3000-26SULLIVAN C U SCHOOL DIST 300                                2177288341725 N MAIN ST                 SULLIVAN                      IL619511540611PK1293      101     75      100     93      79      0       0       0       1       6       4       A
1738220200356-099-1610-02SUMMIT HILL SCHOOL DIST 161                                 815469910321133 S 80TH AVE              FRANKFORT                     IL604239326311PK08375     375     -2      -2      -2      -2      0       0       -2      -2      -2      -2      A
1738370200314-016-1710-02SUNNYBROOK SCHOOL DISTRICT 171                              708895075019266 BURNHAM AVE             LANSING                       IL604383899311PK08135     180     -2      -2      -2      -2      0       0       -2      -2      -2      -2      A
1738460200316-019-4270-26SYCAMORE C U SCHOOL DIST 427                                8158998103245 W EXCHANGE ST             SYCAMORE                      IL601781406311KG12255     274     286     257     271     261     0       0       6       7       3       10      A
1738700200310-011-0030-26TAYLORVILLE C U SCH DIST 3                                  2178244951101 E ADAMS ST                TAYLORVILLE                   IL625682288611PK12255     255     267     241     216     204     0       0       10      12      10      5       A
1738760200303-025-0500-26TEUTOPOLIS C U SCHOOL DIST 50                               2178573535PO BOX 607                    TEUTOPOLIS                    IL624670607711PK12-1      -1      126     121     122     122     -1      -1      0       0       0       0       A
1738940200314-016-2150-17THORNTON FRACTIONAL T H S D 215                             70858523091601 WENTWORTH AVE            CALUMET CITY                  IL6040963993110912-2      -2      860     800     755     659     -2      -2      24      51      47      40      A
1738970200314-016-2050-17THORNTON TWP H S DIST 205                                   7082254000465 E 170TH ST                SOUTH HOLLAND                 IL6047334813110912-2      -2      2917    1577    993     1148    -2      -2      32      95      73      86      A
1739030200314-016-1460-04TINLEY PARK COMM CONS SCH DST 146                           70861445006611 WEST 171ST ST            TINLEY PARK                   IL604773514311PK08270     278     -2      -2      -2      -2      0       0       -2      -2      -2      -2      A
1739090200311-018-0770-26CUMBERLAND C U SCHOOL DIST 77                               21792331321496  IL RT 121               TOLEDO                        IL624689798711PK1292      88      90      93      72      80      0       0       1       2       1       0       A
1739120200309-010-0070-26TOLONO C U SCHOOL DIST 7                                    2174856510BOX S 408 N CENTRAL           TOLONO                        IL618808319811KG12110     135     117     109     105     129     0       0       1       0       3       9       A
1739420200313-014-0030-26WESCLIN C U SCHOOL DISTRICT 3                               618224758310003 STATE RT 160 S          TRENTON                       IL622939424311PK12100     122     86      105     84      94      0       0       1       3       2       9       A
1739510200356-099-030C-04TROY COMM CONS SCH DIST 30C                                 81557767605800 W THEODORE ST            PLAINFIELD                    IL605445269211PK08371     375     -2      -2      -2      -2      0       0       -2      -2      -2      -2      A
1739870200349-081-0300-17UNITED TWP HS DISTRICT 30                                   30975216331275 AVE THE CITIES           EAST MOLINE                   IL6124441004110912-2      -2      494     458     464     400     -2      -2      4       24      38      45      A
1739960200309-010-1160-22URBANA SCHOOL DIST 116                                      2173843636PO BOX 3039                   URBANA                        IL618033039211PK12328     357     382     356     324     258     0       0       20      19      13      9       A
1740070200356-099-365U-26VALLEY VIEW CUSD #365U                                      8158862700755 LUTHER DR                 ROMEOVILLE                    IL604461157311PK121256    1235    1511    1183    898     816     5       5       6       23      56      94      A
1740140200303-026-2030-26VANDALIA C U SCH DIST 203                                   61828345251109 N 8TH ST                 VANDALIA                      IL624711240611PK12157     148     145     132     108     118     1       0       7       3       4       7       A
1740350200319-022-0450-02SCH DISTRICT 45 DUPAGE COUNTY                               6305306200255 W VERMONT ST              VILLA PARK                    IL601811943311PK08418     461     -2      -2      -2      -2      4       2       -2      -2      -2      -2      A
1740440200319-022-0940-16COMMUNITY HIGH SCH DISTRICT 94                              6308766200326 JOLIET ST                 WEST CHICAGO                  IL6018531423110912-2      -2      622     507     517     500     -2      -2      9       14      7       13      A
1740470200320-093-3480-26WABASH C U SCH DIST 348                                     6182624181218 W 13TH ST                 MOUNT CARMEL                  IL628631297611PK12141     159     165     161     156     136     0       0       4       9       17      7       A
1740500200319-022-0890-04GLEN ELLYN C C SCHOOL DIST 89                               630469890022W600 BUTTERFIELD            GLEN ELLYN                    IL601372848311PK08294     298     -2      -2      -2      -2      0       0       -2      -2      -2      -2      A
1740800200334-049-1210-17WARREN TWP HIGH SCH DIST 121                                847662140017962 W GAGES LAKE            GAGES LAKE                    IL60030    3110912-2      -2      1012    974     869     772     -2      -2      3       3       7       6       A
1740830200339-055-0110-26WARRENSBURG-LATHAM C U DIST 11                              2176723514430 W NORTH ST                WARRENSBURG                   IL625732001811PK1293      91      92      94      97      76      0       0       0       2       3       1       A
1740980200353-090-3080-16WASHINGTON COMM H S DIST 308                                3094447704115 BONDURANT ST              WASHINGTON                    IL6157124994110912-2      -2      273     264     267     250     -2      -2      0       13      5       6       A
1741070200345-067-0050-26WATERLOO COMM UNIT SCH DIST 5                               6189393453200 N ROGERS STREET           WATERLOO                      IL622981575811PK12221     212     212     212     214     239     0       0       0       1       3       6       A
1741190200334-049-1180-26WAUCONDA COMM UNIT S DIST 118                               8475267690555 N MAIN ST                 WAUCONDA                      IL600841299311PK12347     337     312     276     275     190     0       1       2       4       6       7       A
1741250200334-049-0600-26WAUKEGAN C U SCHOOL DIST 60                                 84733631001201 N SHERIDAN RD            WAUKEGAN                      IL600852099311PK121226    1157    1462    998     857     719     27      26      128     74      35      22      A
1741520200314-016-1550-02CALUMET CITY SCHOOL DISTRICT 155                            7088627665540 SUPERIOR AVENUE           CALUMET CITY                  IL604094195311PK08172     144     -2      -2      -2      -2      0       0       -2      -2      -2      -2      A
1741550200319-022-0330-02WEST CHICAGO ELEM SCHOOL DIST 33                            6302936000312 E FOREST AVE              WEST CHICAGO                  IL601853599311PK08368     397     -2      -2      -2      -2      0       0       -2      -2      -2      -2      A
1741580200321-028-1680-26FRANKFORT COMM UNIT SCH DIST 168                            6189372421PO BOX 425                    WEST FRANKFORT                IL628962326611PK12119     168     149     158     120     139     0       0       6       10      5       3       A
1741690200319-022-2040-26INDIAN PRAIRIE C U SCH DIST 204                             6303753000780 SHORELINE DR              AURORA                        IL605046192311PK122112    1970    1842    1769    1625    1496    0       0       1       9       16      21      A
1741790200314-016-0925-02WESTCHESTER SCHOOL DIST 92-5                                70845027009981 CANTERBURY ST            WESTCHESTER                   IL601544492311PK08143     120     -2      -2      -2      -2      0       0       -2      -2      -2      -2      A
1741820200314-016-1010-02WESTERN SPRINGS SCHOOL DIST 101                             70824637004335 HOWARD AVE               WESTERN SPRINGS               IL605581299311PK08141     162     -2      -2      -2      -2      0       0       -2      -2      -2      -2      A
1741980200319-022-2010-26WESTMONT C U SCHOOL DIST 201                                6309697741200 N LINDEN AVE              WESTMONT                      IL605591776311PK12138     159     140     160     114     118     0       0       1       2       5       1       A
1742180200319-022-2000-26COMMUNITY UNIT SCHOOL DIST 200                              6306822002130 W PARK AVE                WHEATON                       IL601876460311PK121125    1160    1154    1160    1145    1137    2       1       20      19      13      28      A
1742210200314-016-0210-04WHEELING C C SCHOOL DIST 21                                 8475378270999 W DUNDEE RD               WHEELING                      IL600903777311PK08817     789     -2      -2      -2      -2      0       0       -2      -2      -2      -2      A
1742240200340-031-0030-26NORTH GREENE UNIT DIST 3                                    2173742842407 N MAIN ST                 WHITE HALL                    IL620921151611PK1285      110     120     84      69      67      0       1       3       2       1       1       A
1742300200350-082-1150-02WHITESIDE SCHOOL DIST 115                                   6182390000111 WARRIOR WAY               BELLEVILLE                    IL622215117311PK08104     133     -2      -2      -2      -2      0       0       -2      -2      -2      -2      A
1742310200355-098-0050-26STERLING C U DIST 5                                         8156265050410 E LE FEVRE RD             STERLING                      IL610811399611PK12294     275     293     288     257     276     0       0       1       14      31      43      A
1742480200351-084-0150-26WILLIAMSVILLE C U SCHOOL DIST 15                            2175662014800 S WALNUT ST               WILLIAMSVILLE                 IL626930469811PK12106     102     106     116     101     72      0       0       0       0       0       1       A
1742600200314-016-0390-02WILMETTE SCHOOL DIST 39                                     8472562450615 LOCUST RD                 WILMETTE                      IL600912299311PK08394     408     -2      -2      -2      -2      0       0       -2      -2      -2      -2      A
1742630200356-099-209U-26WILMINGTON C U SCH DIST 209U                                8154762594715 S JOLIET ST               WILMINGTON                    IL604811494311PK12123     121     122     117     116     120     0       0       4       1       7       6       A
1742790200304-101-3230-26WINNEBAGO C U SCH DIST 323                                  8153352456304 E MCNAIR RD               WINNEBAGO                     IL610889074411PK12152     125     149     143     118     121     1       1       3       1       2       2       A
1742840200314-016-0360-02WINNETKA SCHOOL DIST 36                                     84744694001235 OAK ST                   WINNETKA                      IL600932168311PK08232     238     -2      -2      -2      -2      0       0       -2      -2      -2      -2      A
1743020200319-022-0070-02WOOD DALE SCHOOL DISTRICT 7                                 6305959510543 N WOOD DALE RD            WOOD DALE                     IL601911587311PK08133     141     -2      -2      -2      -2      0       0       -2      -2      -2      -2      A
1743110200334-049-0500-04WOODLAND C C SCHOOL DIST 50                                 84785635901105 N HUNT CLUB RD           GURNEE                        IL60031    311PK08727     762     -2      -2      -2      -2      0       0       -2      -2      -2      -2      A
1743330200344-063-2000-26WOODSTOCK C U SCHOOL DIST 200                               8153375406227 W JUDD ST                 WOODSTOCK                     IL600983799311PK12467     462     540     454     425     347     0       0       22      25      18      14      A
1743380200314-016-1270-02WORTH SCHOOL DISTRICT 127                                   708448280011218 S RIDGELAND AV          WORTH                         IL604821935311PK08118     126     -2      -2      -2      -2      0       0       -2      -2      -2      -2      A
1743860200334-049-0060-02ZION ELEMENTARY SCHOOL DISTRICT 6                           84787254552200 BETHESDA BLVD            ZION                          IL600992589311PK08294     311     -2      -2      -2      -2      0       0       -2      -2      -2      -2      A
1743890200334-049-1260-17ZION-BENTON TWP H S DIST 126                                8477461202ONE Z-B WAY                   ZION                          IL6009923873110912-2      -2      690     622     561     523     -2      -2      28      23      38      60      A
1743960200324-047-1150-26YORKVILLE COMM UNIT SCH DIST 115                            6305534382PO BOX 579                    YORKVILLE                     IL605600579311PK12220     215     227     231     203     213     0       0       0       1       1       8       A
1743962200338-060-1910-26MIDWEST CENTRAL CUSD 191                                    30996868681010 S WASHINGTON             MANITO                        IL615468903711PK1294      103     117     84      75      82      0       1       3       2       4       1       A
180000620039100          IN DEPARTMENT OF CORRECTION                                 3172333111302 W WASHINGTON ST RM E329   INDIANAPOLIS                  IN4620427384110512-1      -1      -1      -1      -1      -1      -2      -2      -2      -2      -2      -2      C
180003020030125          M S D SOUTHWEST ALLEN COUNTY                                26043120104824 HOMESTEAD RD             FORT WAYNE                    IN468145455411PK12485     515     502     490     442     478     0       0       2       3       8       8       C
180006020030015          ADAMS CENTRAL COMMUNITY SCHOOLS                             2606926193222 W WASHINGTON ST           MONROE                        IN467729436711KG12102     93      102     90      91      80      0       0       0       0       0       0       C
180012020035265          ALEXANDRIA COM SCHOOL CORP                                  7657244496202 E WASHINGTON ST           ALEXANDRIA                    IN460012005411PK12153     148     143     133     146     117     0       0       3       9       6       6       C
180015020035275          ANDERSON COMMUNITY SCHOOL CORP                              76564120281229 LINCOLN ST               ANDERSON                      IN460161479211PK12889     827     810     822     779     654     0       0       4       26      77      73      C
180024020031600          SOUTH DEARBORN COM SCHOOL CORP                              81292620906109 SQUIRE PL                AURORA                        IN470011499811PK12248     266     232     261     256     222     1       3       3       7       12      14      C
180027020033315          AVON COMMUNITY SCHOOL CORP                                  31727229207203 E US HWY 36              AVON                          IN46123    311KG12531     480     499     439     391     404     0       0       2       7       6       9       C
180036020030365          BARTHOLOMEW CON SCHOOL CORP                                 81237642202650 HOME AVE                 COLUMBUS                      IN472013152211PK12867     858     895     845     728     689     3       14      8       7       8       9       C
180039020036895          BATESVILLE COMMUNITY SCH CORP                               8129342194PO BOX 121                    BATESVILLE                    IN470060121611PK12162     148     162     140     162     146     0       0       0       0       1       1       C
180042020032260          BAUGO COMMUNITY SCHOOLS                                     574293858329125 CR 22 W                 ELKHART                       IN465179510411KG12150     158     139     136     122     115     0       0       0       3       3       9       C
180045020035380          BEECH GROVE CITY SCHOOLS                                    31778844815334 HORNET AVE               BEECH GROVE                   IN461072306311PK12212     204     240     190     135     152     0       4       0       0       2       1       C
180048020030395          BENTON COMMUNITY SCHOOL CORP                                7658840850PO BOX 512                    FOWLER                        IN479440512811KG12178     202     168     157     139     155     0       0       1       4       4       4       C
180057020030515          BLACKFORD COUNTY SCHOOLS                                    76534875500668 W 200 S                  HARTFORD CITY                 IN473483018711KG12206     200     200     163     164     159     0       0       1       1       4       8       C
180060020032920          BLOOMFIELD SCHOOL DISTRICT                                  8123844507PO BOX 266 500 W SOUTH ST     BLOOMFIELD                    IN474240266411KG1297      91      85      79      79      68      0       0       1       2       0       2       C
180063020035740          MONROE COUNTY COM SCH CORP                                  8123307700315 NORTH DR                  BLOOMINGTON                   IN474016595211PK12884     931     915     824     820     741     11      7       13      21      31      46      C
180069020033180          NORTH HARRISON COM SCHOOL CORP                              81234724071260 HWY 64 NW                RAMSEY                        IN471660008811KG12205     185     194     191     165     170     0       1       3       3       8       13      C
180072020038445          M S D BLUFFTON-HARRISON                                     2608242620628 S BENNETT ST              BLUFFTON                      IN467143399411KG12119     126     121     119     106     111     0       0       0       4       3       4       C
180075020036460          M S D BOONE TOWNSHIP                                        2199964771307 S MAIN ST                 HEBRON                        IN463418909311KG12106     98      86      81      75      81      0       0       0       4       1       1       C
180084020031125          CLAY COMMUNITY SCHOOLS                                      8124434461PO BOX 169                    KNIGHTSVILLE                  IN478570169411PK12401     388     388     388     291     333     0       1       3       2       5       13      C
180090020035480          BREMEN PUBLIC SCHOOLS                                       5745463929512 W GRANT ST                BREMEN                        IN465061698611KG12110     107     105     128     114     103     0       0       0       0       0       4       C
180096020030670          BROWN COUNTY SCHOOL CORPORATION                             8129886601PO BOX 38                     NASHVILLE                     IN474480038811PK12199     194     199     196     184     159     0       0       0       0       0       1       C
180102020033305          BROWNSBURG COMMUNITY SCH CORP                               3178525726444 E TILDEN DR               BROWNSBURG                    IN461121498311PK12441     505     473     464     400     361     0       0       1       3       17      27      C
180105020033695          BROWNSTOWN CNT COM SCH CORP                                 8123584271608 W COMMERCE ST             BROWNSTOWN                    IN47220    611PK12142     144     167     123     123     125     0       0       0       2       4       3       C
180106020033455          C A BEARD MEMORIAL SCHOOL CORP                              7653455101345 N ADAMS ST                KNIGHTSTOWN                   IN461481002711KG12143     0       146     110     102     103     0       3       1       1       3       3       C
180120020033060          CARMEL CLAY SCHOOLS                                         31784499615201 E 131ST ST               CARMEL                        IN460339311311PK121033    1100    1017    963     848     882     0       0       2       2       3       10      C
180129020030750          CARROLL CONSOLIDATED SCH CORP                               57496741132 S 3RD ST                    FLORA                         IN469291397811KG12102     107     87      90      81      89      0       0       1       1       4       2       C
180144020034205          CENTER GROVE COM SCH CORP                                   31788193262929 S MORGANTOWN RD          GREENWOOD                     IN461439100311KG12583     583     598     600     449     435     0       3       3       3       2       4       C
180156020038360          CENTERVILLE-ABINGTON COM SCHS                               7658553475115 W SOUTH ST                CENTERVILLE                   IN473301499711PK12126     123     166     153     126     139     0       0       4       2       3       6       C
180159020031835          DEKALB CO CTL UNITED SCH DIST                               26092539143326 CR 427                   WATERLOO                      IN46793    711PK12343     328     345     320     272     285     0       0       8       11      11      16      C
180171020036055          CENTRAL NOBLE COM SCHOOL CORP                               2606362175200 E MAIN ST                 ALBION                        IN467011299711KG12128     97      115     111     112     106     0       0       2       1       6       7       C
180174020036325          PERRY CENTRAL COM SCHOOLS CORP                              812843557618677 OLD SR 37               LEOPOLD                       IN475511099711PK1293      87      86      104     88      73      0       2       1       3       2       6       C
180177020036825          RANDOLPH CENTRAL SCHOOL CORP                                7655841401103 N EAST ST                 WINCHESTER                    IN473941604611KG12127     143     132     138     112     109     0       0       1       4       3       0       C
180189020034145          CLARK-PLEASANT COM SCHOOL CORP                              317535757950 CENTER ST                  WHITELAND                     IN461841698311KG12320     322     331     261     245     216     0       0       0       0       0       1       C
180192020031000          CLARKSVILLE COM SCHOOL CORP                                 8122827753200 ETTELS LN                 CLARKSVILLE                   IN471291898311KG12121     107     113     106     114     92      0       0       1       4       3       4       C
180204020033470          NORTHWESTERN SCHOOL CORP                                    76545423214154 W RD 350 N               KOKOMO                        IN469019121811KG12155     134     149     131     140     136     1       0       1       1       3       0       C
180213020031150          CLINTON CENTRAL SCHOOL CORP                                 7652492515BOX 118                       MICHIGANTOWN                  IN460570118711KG1280      105     89      91      76      74      0       0       0       1       0       0       C
180216020031160          CLINTON PRAIRIE SCHOOL CORP                                 76565913394431 W SR 28                  FRANKFORT                     IN460417129711KG1299      107     94      83      75      79      0       1       0       2       1       0       C
180222020036750          CLOVERDALE COMMUNITY SCHOOLS                                7657954664310 E LOGAN                   CLOVERDALE                    IN461209803811PK12126     125     133     95      104     85      0       0       5       5       3       2       C
180228020038665          WHITLEY CO CONS SCHOOLS                                     2602445772107 N WALNUT ST SUITE A       COLUMBIA CITY                 IN46725    811PK12283     298     568     282     288     26      0       0       0       1       1       5       C
180240020032270          CONCORD COMMUNITY SCHOOLS                                   574875516159040 MINUTEMAN WAY           ELKHART                       IN465173499411KG12380     380     385     370     349     348     0       0       3       12      18      29      C
180244020031300          CRAWFORD CO COM SCHOOL CORP                                 81236521355805 E ADMINISTRATION RD      MARENGO                       IN471408415711PK12190     170     161     140     131     138     0       1       0       1       4       1       C
180246020035855          CRAWFORDSVILLE COM SCHOOLS                                  76536223421000 FAIRVIEW AVE             CRAWFORDSVILLE                IN479331511611PK12194     195     237     171     140     163     0       0       4       2       2       2       C
180249020034660          CROWN POINT COMMUNITY SCH CORP                              2196633371200 E NORTH ST                CROWN POINT                   IN463074078311PK12498     492     517     540     445     481     1       1       0       9       12      18      C
180252020035455          CULVER COMMUNITY SCHOOLS CORP                               5748423364PO BOX 231                    CULVER                        IN465110231711KG12106     95      107     76      60      59      0       0       4       7       3       1       C
180255020033325          DANVILLE COMMUNITY SCHOOL CORP                              3177452212200 WARRIOR WAY               DANVILLE                      IN461220469311PK12199     218     159     175     152     158     0       0       1       3       6       8       C
180261020031655          DECATUR COUNTY COM SCHOOLS                                  81266345951645 W SR 46                  GREENSBURG                    IN472409054711PK12195     166     207     154     151     136     0       0       4       2       5       2       C
180264020035300          M S D DECATUR TOWNSHIP                                      31785652655275 KENTUCKY AVE             INDIANAPOLIS                  IN462219616111KG12493     433     436     408     344     298     0       0       1       3       9       4       C
180266020031875          DELAWARE COMMUNITY SCHOOL CORP                              76528450747821 SR 3 N                   MUNCIE                        IN473039803811KG12219     244     228     236     225     205     0       0       0       2       8       12      C
180270020030755          DELPHI COMMUNITY SCHOOL CORP                                7655642100501 ARMORY RD                 DELPHI                        IN469231999411KG12150     146     134     152     110     99      0       0       0       3       1       3       C
180280020036470          DUNELAND SCHOOL CORPORATION                                 2199833605700 W PORTER AVE              CHESTERTON                    IN463042205311KG12464     451     481     442     445     396     0       0       0       0       2       3       C
180283020030630          ZIONSVILLE COMMUNITY SCHOOLS                                3178732858900 MULBERRY ST               ZIONSVILLE                    IN46077    311PK12-1      -1      -1      -1      -1      -1      -1      -1      -1      -1      -1      -1      C
180285020030255          EAST ALLEN COUNTY SCHOOLS                                   26044601001240 SR 930 E                 NEW HAVEN                     IN467741732411PK12825     764     971     797     733     754     3       2       2       14      6       44      C
180288020034670          SCHOOL CITY OF EAST CHICAGO                                 2193914100210 E COLUMBUS DR             EAST CHICAGO                  IN463122799311PK12538     410     518     346     254     292     16      6       52      30      10      12      C
180291020034680          LAKE STATION COMMUNITY SCHOOLS                              21996211592500 PIKE ST                  LAKE STATION                  IN464052298311PK12129     116     112     106     76      56      0       0       0       4       1       2       C
180294020032725          EAST GIBSON SCHOOL CORPORATION                              8127494755133 E MORTON ST               OAKLAND CITY                  IN476601819411PK1282      79      87      92      85      76      0       1       0       0       2       4       C
180297020036060          EAST NOBLE SCHOOL CORP                                      2603472502702 E DOWLING ST              KENDALLVILLE                  IN467551298611PK12297     297     351     323     273     267     2       0       16      4       9       4       C
180300020038215          EAST WASHINGTON SCHOOL CORP                                 81296739261050 N EASTERN SCHOOL RD      PEKIN                         IN471657901811KG12145     136     128     134     109     120     0       0       2       2       9       12      C
180303020032815          EASTBROOK COMMUNITY SCH CORP                                7656640624CR 560 S 900 E                MARION                        IN469539699711KG12177     152     146     134     145     135     0       0       1       7       4       7       C
180306020031805          DEKALB CO EASTERN COM SCH DIST                              2608682125300 E WASHINGTON ST           BUTLER                        IN467211119611PK12115     119     114     116     103     103     0       0       0       2       1       4       C
180309020032940          EASTERN GREENE SCHOOLS                                      8128255621RR 4 BOX 623                  BLOOMFIELD                    IN474249511411PK12118     146     125     107     71      80      0       1       3       7       3       5       C
180312020033145          EASTERN HANCOCK CO COM SCH CORP                             317467006410370 E 250 N                 CHARLOTTESVILLE               IN46117    811PK1280      81      109     81      100     79      0       0       1       2       2       2       C
180315020033480          EASTERN HOWARD SCHOOL CORP                                  7656283391221 W MAIN SUITE ONE          GREENTOWN                     IN469361118411KG1298      104     88      111     137     110     0       0       0       1       2       3       C
180321020037285          SHELBY EASTERN SCHOOLS                                      76554422462451 N 600 E                  SHELBYVILLE                   IN461769113811KG12140     144     137     125     99      130     0       0       5       2       2       6       C
180327020032305          ELKHART COMMUNITY SCHOOLS                                   57426255162720 CALIFORNIA RD            ELKHART                       IN465141220211PK121095    1013    1030    953     799     706     0       0       9       15      37      51      C
180330020035280          ELWOOD COMMUNITY SCHOOL CORP                                76555298611306 N ANDERSON ST            ELWOOD                        IN460369460411PK12155     159     190     157     132     122     0       1       9       6       4       8       C
180345020037995          EVANSVILLE-VANDERBURGH SCH CORP                             81243584771 SE 9TH ST                   EVANSVILLE                    IN477081821211PK121819    1840    1760    1757    1677    1560    1       2       21      68      47      59      C
180348020032155          FAIRFIELD COMMUNITY SCHOOLS                                 574831218867240 CR 31                   GOSHEN                        IN465289300811KG12170     156     165     141     157     102     0       0       0       2       3       4       C
180351020032395          FAYETTE COUNTY SCHOOL CORP                                  76582521781401 SPARTAN DR               CONNERSVILLE                  IN473311053611PK12385     298     371     268     186     236     0       0       11      7       4       3       C
180357020030370          FLAT ROCK-HAWCREEK SCHOOL CORP                              8125462000BOX 34                        HOPE                          IN472460034811KG12103     99      104     83      69      85      0       0       0       1       0       1       C
180363020030235          FORT WAYNE COMMUNITY SCHOOLS                                26046720251200 S CLINTON ST             FORT WAYNE                    IN468023594211PK122474    2435    2888    2351    1923    1876    0       0       68      69      58      107     C
180366020031170          COMMUNITY SCHOOLS OF FRANKFORT                              765654558550 S MAISH RD                 FRANKFORT                     IN460412824711PK12261     263     274     228     208     197     0       2       0       12      14      15      C
180369020034225          FRANKLIN COMMUNITY SCHOOL CORP                              3177385800998 GRIZZLY CUB DR            FRANKLIN                      IN461311398311KG12366     324     363     305     294     250     0       1       10      3       9       5       C
180370020032475          FRANKLIN COUNTY COM SCH CORP                                76564741281020 FRANKLIN AVE             BROOKVILLE                    IN470120309811PK12215     237     250     237     253     195     0       1       1       4       18      5       C
180375020035310          FRANKLIN TOWNSHIP COM SCH CORP                              31786224116141 S FRANKLIN RD            INDIANAPOLIS                  IN462591399811PK12594     548     487     455     394     346     0       0       0       1       6       7       C
